episode,1,201,401,601,801,1001,1201,1401,1601,1801,2001,2201,2401,2601,2801,3001,3201,3401,3601,3801,4001,4201,4401,4601,4801,5001,5201,5401,5601,5801,6001,6201,6401,6601,6801,7001,7201,7401,7601,7801,8001,8201,8401,8601,8801,9001,9201,9401,9601,9801,10001,10201,10401,10601,10801,11001,11201,11401,11601,11801,12001,12201,12401,12601,12801,13001,13201,13401,13601,13801,14001,14201,14401,14601,14801
norm_ent 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 8,,0.8237460646403899,0.8226668704134997,0.8231409441509342,0.8232243084557673,0.8226720814089747,0.8227899062802876,0.8221457264998994,0.8218015469858165,0.8214401692274448,0.821368013560684,0.821592266876483,0.8214776302740884,0.8218402994241009,0.8221456028913646,0.8223119329530243,0.8227072925897831,0.8229586371953546,0.8235474125545074,0.8245306800887858,0.8249851842659074,0.8259986018426848,0.826602554005474,0.8274747866688147,0.8281181212906726,0.829049972749863,0.8297612580788793,0.8306544623515347,0.831202817960654,0.8320007493079137,0.8327309097559746,0.8340789437651066,0.8352714753921827,0.836169541400191,0.8367885215302707,0.8372566607869317,0.8375418606694046,0.8376838446475827,0.8377107984855301,0.8376705465038541,0.8375714568105175,0.8373760109037426,0.8371140915343647,0.836797171334072,0.8364461721177919,0.8360441707232332,0.8356135046305921,0.8351776020868884,0.8347156678655965,0.8342197011472187,0.8336823300626319,0.8331343569997195,0.8325760634834183,0.8320074420217144,0.831423924598254,0.8308249543891075,0.8302248101475965,0.8296136470357279,0.8289959669777512,0.8283731566194041,0.8277467272090465,0.8271166229911793,0.8264841201308145,0.8258500537859594,0.8252150424336615,0.824579101553821,0.8239440372977678,0.8233096772172209,0.8226764649236393,0.8220506620807884,0.8214209619537305,0.8207934881237399,0.8201685309542062,0.8195463509010046,0.8189271812400277
norm_ent 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 11,,0.8708075327004342,0.8745436572954082,0.8723068859145153,0.8736007722339671,0.8731922187079206,0.8735434579920464,0.8739979678513309,0.874309714481743,0.874303371510492,0.87469265118728,0.8748676466191866,0.8749975667079019,0.8760061409604607,0.8764458870235085,0.8767846798100645,0.8774511024612683,0.8782580920296446,0.8791446519146953,0.8804193849804769,0.8809965196910304,0.8817384582786701,0.8819552452998058,0.8831896794245748,0.8835561037205993,0.8837302200042653,0.8840508846855393,0.884573179269451,0.8848390574887673,0.8848390574887673,0.8850439435795632,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471,0.8860107564854471
norm_ent 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 13,,0.8294766931746923,0.8276320068773019,0.8270401159628764,0.8270492544964649,0.8265120052242393,0.8267393089354473,0.826163938557735,0.8256807399708271,0.8252637240938887,0.8250805840372037,0.8252641563415527,0.8248731959265493,0.8252135269249553,0.825756629053222,0.8258273817198795,0.826214541550661,0.826691064305649,0.8274379086374563,0.8281856519654456,0.8287126115655052,0.8295344980710626,0.8302571884410643,0.8312020589540955,0.8319025586339435,0.8328163511853499,0.8334358954348545,0.8352142707243189,0.8356994752235158,0.8365381064835107,0.8369362555677741,0.8399255885083486,0.8438908210577815,0.8470344167473384,0.8491969038641313,0.8508221464859949,0.8520889921720952,0.8530428228415349,0.8537436080526422,0.85431175494411,0.8546801712985186,0.854914918041512,0.8550090200387216,0.8549710113414272,0.8548286900611218,0.8546386287498229,0.8543785150478119,0.8540958147389317,0.8537364470870389,0.8533168034095261,0.8528572757766159,0.8523629861120801,0.8518341137289901,0.8512837776549554,0.8506965773690568,0.8500942179036843,0.8494633790054522,0.8488309124761562,0.848181789850098,0.847518385198709,0.8468434641189386,0.8461570722288608,0.8454616290421881,0.8447586444080821,0.8440491340948515,0.8433307774252236,0.8426119737069301,0.841889885724759,0.8411653607554569,0.8404333072111588,0.8397062401536239,0.8389788226934767,0.8382516241149004,0.8375251597948713,0.8367998961854172
norm_ent 14,,0.8334772327126384,0.8356671094732512,0.8355822927444183,0.8371181433153702,0.8361394280087939,0.8366554193460436,0.8373646790938056,0.8382707901176956,0.8394122036646581,0.8392568046264629,0.8402545038864084,0.8410592669041623,0.8430507491666893,0.8439805713859044,0.8448436384069031,0.8460885914052125,0.8475484251226054,0.8489236147446905,0.8509867685376881,0.8522567983088493,0.8546930968227996,0.8561823189111759,0.8586528325324332,0.8603337192865,0.8622328226409139,0.8644573500937095,0.8661409046634128,0.8673920288013314,0.8693661579670402,0.8709581365559917,0.8729289961628127,0.8741508220790829,0.875016227626839,0.8754104624509778,0.8756904171880789,0.875749059814388,0.8755892954003786,0.8752885636395139,0.8749301877528297,0.874526494819677,0.8740041148870742,0.873382862000991,0.87268442184557,0.8719535821340213,0.8712377926900051,0.8704787061841125,0.8697193543924936,0.8689340329143884,0.8681094481698959,0.8672514331253189,0.8664029828392309,0.8655207948169907,0.8646466025144753,0.8637606510974134,0.8628753926431791,0.861992282840655,0.8611078359050238,0.8602209894344738,0.8593331803427985,0.8584462599916265,0.8575594584012044,0.8566744057169341,0.8557918709758536,0.8549124097823521,0.8540323528936997,0.8531608960102929,0.8522940206803331,0.8514321113677155,0.850566280044975,0.849715363147765,0.8488703043726366,0.8480313286647917,0.8471986305922835,0.8463723773633429
