episode,1,201,401,601,801,1001,1201,1401,1601,1801,2001,2201,2401,2601,2801,3001,3201,3401,3601,3801,4001,4201,4401,4601,4801,5001,5201,5401,5601,5801,6001,6201,6401,6601,6801,7001,7201,7401,7601,7801,8001,8201,8401,8601,8801,9001,9201,9401,9601,9801,10001,10201,10401,10601,10801,11001,11201,11401,11601,11801,12001,12201,12401,12601,12801,13001,13201,13401,13601,13801,14001,14201,14401,14601,14801
norm_ent 8,,0.6695648958667919,0.6672891047269757,0.6669717659038377,0.6670016944877512,0.6675035637332138,0.667251910651335,0.6676690252757295,0.6687144700340959,0.6692023547880876,0.6695652610589325,0.6715874885721619,0.6735658421350985,0.6753358980249027,0.6769915582926931,0.67660049488483,0.6789944623303812,0.6800407745859148,0.6811265411674653,0.6828766989641409,0.6836475760559398,0.6841468426713506,0.6843612804349279,0.6849346419799414,0.6851031863506202,0.68555503683724,0.6855078493359803,0.6858713935208748,0.6857433873416181,0.6858370947234467,0.6860430272983749,0.6858483450917336,0.6860061571205447,0.6859233771610885,0.6859408836536768,0.6858752117984711,0.6859865153407071,0.6863372420543689,0.6864016074967692,0.6862594304057968,0.6863184128876324,0.6866621873195838,0.6873921236780769,0.6876754942368677,0.688196966262688,0.6884971210104375,0.6886565058880149,0.689017350816701,0.689909389188288,0.6906699095390582,0.6913859665197483,0.6921201632861991,0.6923244567471871,0.6927382016487138,0.6930747874981326,0.693059052309216,0.6931892568695853,0.6932323421667792,0.6936092812094488,0.6941537014839833,0.6947402051740978,0.6954764378536982,0.6963348212977813,0.6981207775568121,0.6992183477716422,0.7008916397138406,0.7025025253941742,0.7039668570217648,0.7057305962920356,0.706814900122615,0.7084997717297028,0.7099419012871819,0.71109314871791,0.7126004846407205,0.7133664259944433
norm_ent 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 11,,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7405122692178702,0.7493176350638641,0.7493176350638641,0.7493176350638641
norm_ent 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 13,,0.6624168862075056,0.6601443314691883,0.6587962546304867,0.6600792926608392,0.6603044611482632,0.6629196935959665,0.6652516896277808,0.669544641187728,0.6725579795726434,0.6748648298087322,0.6788378201289542,0.6810924495239137,0.6817874632693408,0.6822328631709754,0.6821017995846854,0.6830556424967296,0.6839515194429525,0.684321731173579,0.6859106440825664,0.6872923627032135,0.688120547343159,0.6888959293918565,0.689912053571364,0.6911062426064902,0.6920439864797256,0.6924189188419172,0.6938649159736391,0.6942831383940634,0.6953149148570388,0.6959688030299714,0.6963426529798654,0.6974048143951811,0.6979792670366906,0.6988187266631157,0.6992593499062715,0.6999062713189408,0.7005239710516319,0.7010341834611642,0.700927324380258,0.7012445992312893,0.7014732711575874,0.7018772758452633,0.7022417383447512,0.7027913520108571,0.7029184839252105,0.7033857506150261,0.7039238519487093,0.7041023051530036,0.7047979737180927,0.7050465148563168,0.7056371962389983,0.7056545192466512,0.7057952446514518,0.70584710550286,0.7058364212841747,0.7056919540986623,0.7056244243417936,0.705792235854837,0.7058642200986627,0.7061438081935507,0.7065054220086618,0.7069734497506409,0.7080671396446471,0.7092621416511649,0.7101196024766531,0.711043092233846,0.7117448972800179,0.7126581214591939,0.713437974198311,0.7143790580292018,0.7153671132535486,0.7158919589224136,0.716969023542781,0.7177030089354995
norm_ent 14,,0.7276820631684232,0.7267906541134167,0.7248597751530717,0.72524827040827,0.7259928906336222,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.7264870189181498,0.72798559123865,0.7306137947872998,0.7319435283323625,0.7319435283323625,0.733942398738344,0.7354109554530551,0.7354109554530551,0.737571377029156,0.7399679994384326,0.7399679994384326,0.7399679994384326,0.7419908915353424,0.7419908915353424
norm_ent 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 17,,0.686290738645582,0.700159643095881,0.7069344905617052,0.7108141659995146,0.7130194229909164,0.7138985793599472,0.7149734413886268,0.7157557808653627,0.7159391850854842,0.7159391850854842,0.7159391850854842,0.7159391850854842,0.7159391850854842,0.7166923134802186,0.7168642352495025,0.717406037184514,0.7176521647358534,0.7178375077953626,0.7174321446952755,0.7171681016866559,0.7167901163813146,0.716429027974017,0.7161369346223151,0.715731005693642,0.7155570205672009,0.7153040309834373,0.7145358252582243,0.714398059458051,0.7140582728608369,0.7138825194801103,0.7136434224700255,0.7131893851231801,0.7128333488801661,0.7123729213437862,0.7122542475243243,0.7121036168804118,0.7121526808799492,0.7119534045008109,0.7120965068606965,0.7120653300792726,0.7124577910742984,0.7130180900899696,0.7132570473131802,0.7134408279658494,0.713774940559405,0.7137976459427691,0.7141057075041708,0.7151237129436512,0.7156598237231637,0.7164758308528876,0.717161651006964,0.7180546129356647,0.7186065594424101,0.7192933509260966,0.7200798303689259,0.7210523079250483,0.7218327968982056,0.7227574601875945,0.7238396021422153,0.7247577145627585,0.7256841032659446,0.7267494380625199,0.727785952738323,0.728676446410321,0.7299267972552711,0.7312902740488845,0.7325194632525395,0.7336707949221785,0.7346056997084031,0.7356768886234325,0.7367085071696463,0.7376827986239195,0.7386761192078296,0.7394827840660158
norm_ent 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 19,,0.6510683707533964,0.6578755685046921,0.6618546932053718,0.6645587678710658,0.6663465711030812,0.6683483895890013,0.6701071546565595,0.6727398320048157,0.6748698073322572,0.6766534777594545,0.6791557698587639,0.6807507377086378,0.6818320847874982,0.6824631486252,0.6828685735224949,0.6839180413954539,0.6845693432094812,0.6850014020786451,0.68548421008241,0.6859799412178614,0.6862806167439406,0.6865443589273299,0.6869288266791641,0.6873116007490678,0.6876650573550117,0.6877217207988143,0.6880355935699279,0.6881502937698453,0.6884364532437819,0.6887036240456207,0.6887775257769586,0.6890985033805339,0.6892225522246417,0.6893956829663427,0.6895670091487329,0.689780722364139,0.6900938087796564,0.6902438611481274,0.6902670627292646,0.6903992743877533,0.69073467425248,0.6913540998771684,0.6917143501374305,0.6921058532754049,0.6923843296201251,0.6926307873561405,0.6930130793389868,0.6937751303348786,0.6944582298770167,0.6950996039891558,0.6958379811689057,0.6963456211425874,0.696915777992881,0.697490016562044,0.6980933149476424,0.6988151794084381,0.6994696630933633,0.7002715821708188,0.7012002292564284,0.7022190070469918,0.7032838309361794,0.7044285729106,0.7060709170301084,0.7074422856702391,0.7090152660150617,0.7105740110650848,0.711921152507303,0.713488959260031,0.7146856376469659,0.7161761450221139,0.7174793463984097,0.7185958204873579,0.7200213814455285,0.7209627402783755
norm_ent 20,,0.6810150059523125,0.6929615210789333,0.6986389932520483,0.7020019544068878,0.7042376972240101,0.7049760148945273,0.7054844478622496,0.706161168410209,0.7071902682022648,0.708228856726702,0.7089324533760457,0.7097827061452334,0.710943452509848,0.711630148822641,0.7123838724634896,0.7130733311426335,0.7133992081510271,0.7137342692422531,0.7132502742483674,0.713278395521997,0.7131270588923286,0.7129952710528161,0.7130235949042788,0.7128023454273658,0.7128066995219338,0.7126670144907984,0.7122531501978843,0.7122024008217495,0.7120126901854367,0.7120667217678169,0.7119043914943923,0.7117166122532866,0.7116124572666843,0.7113450059186752,0.7113583649080737,0.7113200662338517,0.7113943251556076,0.7112994448884135,0.7114588394509709,0.7114829349149682,0.7118384176570103,0.7123338628040656,0.7125435495024942,0.7127348603811352,0.7129992575115413,0.7130425257588907,0.7132657163892265,0.7140955302481764,0.7145707431967774,0.7151947445040674,0.715720276058553,0.7164064034576558,0.7170799587014933,0.7176875334736948,0.7184288690579298,0.71945805140318,0.720368419496486,0.721313562825864,0.7224337062648692,0.7235406319392251,0.7247873856386216,0.7260750561454953,0.7275157260646757,0.7286105610284818,0.7299060397853335,0.7311439338015882,0.73233202694273,0.7335870351968231,0.7343934154866654,0.7356844739061817,0.7367168345246172,0.7376354516482913,0.7385726963479401,0.7394080307411101
norm_ent 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
