episode,1,201,401,601,801,1001,1201,1401,1601,1801,2001,2201,2401,2601,2801,3001,3201,3401,3601,3801,4001,4201,4401,4601,4801,5001,5201,5401,5601,5801,6001,6201,6401,6601,6801,7001,7201,7401,7601,7801,8001,8201,8401,8601,8801,9001,9201,9401,9601,9801,10001,10201,10401,10601,10801,11001,11201,11401,11601,11801,12001,12201,12401,12601,12801,13001,13201,13401,13601,13801,14001,14201,14401,14601,14801
norm_ent 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 17,,0.656760802637473,0.6584996203818284,0.6599812647952711,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815,0.6621981774289815
norm_ent 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 19,,0.6507582376527015,0.6569039694618041,0.6587477274660865,0.6608071387576325,0.6590550988410416,0.6555988707995708,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307,0.6545390948025307
norm_ent 20,,0.33841730686483446,0.33846386668276596,0.3384580098301194,0.3699974943166073,0.4022666355625229,0.4195490930355204,0.42936939083945896,0.45489958477414155,0.4628069823325907,0.4619054063873127,0.46101825783324213,0.4595812086576034,0.4568837806299552,0.4539545732492313,0.4516050313730211,0.44869574904174764,0.4459805068604027,0.4434971845710329,0.441648068107519,0.4402490158155952,0.43891734979986385,0.43766843431512265,0.43653574295810926,0.43521163958476344,0.43382952053539914,0.43275983857629546,0.43170738846699197,0.43080579562716165,0.42967391774543257,0.4287509016628207,0.4278645907959704,0.4262443786039723,0.424849725544909,0.4241469565303885,0.4234260357434288,0.4228431155137863,0.4222810880719231,0.4218376744409335,0.42150440287378366,0.4211635117393255,0.4208553844424326,0.42047419238427197,0.4201637373071579,0.4199689870185399,0.41972775434901194,0.41957442768862224,0.41937686942106345,0.4192098122902685,0.4190406176227069,0.4189536646174172,0.4187906938181382,0.4186820021382876,0.4185908768676877,0.4184843780726604,0.41838987489231166,0.41828960420078537,0.4181981698249534,0.4180714947278265,0.41799076378473704,0.4178565686097127,0.41778566994004773,0.41771958629979444,0.41763262275873764,0.41757290448605244,0.4175043536858517,0.4174359699560951,0.4173610761918875,0.4172926836837808,0.4172240807202883,0.4171644182588698,0.41711408159140345,0.41705995621479963,0.4169358443220919,0.4167778625860476
norm_ent 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
