episode,1,201,401,601,801,1001,1201,1401,1601,1801,2001,2201,2401,2601,2801,3001,3201,3401,3601,3801,4001,4201,4401,4601,4801,5001,5201,5401,5601,5801,6001,6201,6401,6601,6801,7001,7201,7401,7601,7801,8001,8201,8401,8601,8801,9001,9201,9401,9601,9801,10001,10201,10401,10601,10801,11001,11201,11401,11601,11801,12001,12201,12401,12601,12801,13001,13201,13401,13601,13801,14001,14201,14401,14601,14801
norm_ent 5,0.5032638682803258,0.5057922099606775,0.5392698202483157,0.6035914102427599,0.619630207130079,0.6257219358525864,0.628465202501355,0.6310136297134185,0.6424353356056178,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107,0.6430937302117107
norm_ent 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 10,,0.642620436907943,0.6689551145148458,0.7093463497858329,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015,0.7166403988022015
norm_ent 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
norm_ent 14,,0.6597450651869615,0.6647769755139044,0.7217939997553403,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337,0.7242030267255337
